key	text	tooltip
character_relationship_opinion_topics_agreement_title_opinion_topic_criminal	Accepts Criminality	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_honour	Disregards Honour	false
character_relationship_opinion_topics_like_is_title_opinion_topic_heartbreak	Is Heartbroken	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_trust	Disregards Trustworthiness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_flexibility	Commends Flexibility	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_cruelty	"To resort to cruelty is to succumb to the basest instincts."	false
character_relationship_opinion_topics_agreement_description_opinion_topic_honour	"Honour your friends; honour your enemies; honour yourself."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_social	"Stay awhile and talk!"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_intelligence	"To be intelligent is to be mercifully free of the ravages of stupidity!"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_politics_party01	"No more lies! The eunuchs and their beauraucracy will bring ruin upon us all!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_loyalty_duty	Focuses on Duty	false
character_relationship_opinion_topics_like_is_title_opinion_topic_trade	Supports Trade	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_yellow_turbans	"You perfidious rebels!"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_ability	"One doesn't have to be the most capable person in order to make a big impact."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_loyalty_family	"Love and respect must be earned, by family as much as the next person."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_patience	"Patience is just inaction by another name!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_careless	"Your carelessness will be your undoing."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_honour	"If we fight, it will be with honour; face-to-face, and both of us armed!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_caution	"Caution is the enemy of progress."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_education	"I think you'll agree that education is the right of all."	false
character_relationship_opinion_topics_agreement_description_opinion_topic_politics_party02	"A wise man knows force as the supreme power... and are we not both possessed of wisdom?"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_gluttony	"Good food is but one of life's simple pleasures."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_honour	Is Honourable	false
character_relationship_opinion_topics_agreement_title_opinion_topic_strength	Commends Physical Strength	false
character_relationship_opinion_topics_agreement_title_opinion_topic_sickness	Sympathetic to the Sick	false
character_relationship_opinion_topics_like_is_description_opinion_topic_ambition	"Ambition affirms a clarity of purpose and the will to achieve it!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_sickness	Is Sickly	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_education	"Errrrrr..."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_loyalty_brotherhood	"Together we stand, my friend; brothers in arms who are never to fall!"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_culture	Supports Culture	false
character_relationship_opinion_topics_agreement_description_opinion_topic_greed	"It is not greedy to exercise one's right to all the wonderful things."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_dictatorship	Wields Power	false
character_relationship_opinion_topics_agreement_description_opinion_topic_impetuousness	"Impulsiveness offers relief from the burden of doubt and the regret of inaction."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_careless	Accepts Carelessness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_loyalty_family	Focuses on Family	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_titles	"Empty titles, empty minds."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_intimidation	Supports Intimidation	false
character_relationship_opinion_topics_like_is_title_opinion_topic_politics_party03	Is Dynasty Supporter	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_drunknenness	"Drunkards do nothing but drown their dignity."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_vanity	"With vanity, who needs the approval of others?"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_culture	Opposes Culture	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_flexibility	"Flexibility is but a poor excuse for lack of preparation."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_gluttony	"If I saw you whilst eating, I would be unable to finish my meal!"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_attractiveness	"The world is filled with beautiful things; beautiful people, too!"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_weakness	Sympathetic to the Weak	false
character_relationship_opinion_topics_like_is_description_opinion_topic_the_han	"For the emperor!"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_heartbreak	Unsympathetic to Heartbreak	false
character_relationship_opinion_topics_agreement_description_opinion_topic_dictatorship	"The strong should rule over the weak."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_scarring	"Isn't this a beauty of a scar?"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_the_han	"This is a time of new Emperors."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_attractiveness	Wary of Attractiveness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_yellow_turbans	Opposes the Yellow Turbans	false
character_relationship_opinion_topics_agreement_title_opinion_topic_teamwork	Supports Collaboration	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_attractiveness	"Beauty only serves to hide the ugliness within."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_yellow_turbans	"Nothing but a pack of filthy rebels."	false
character_relationship_opinion_topics_agreement_description_opinion_topic_decisiveness	"If you're going to act, act decisively; don't talk."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_perception	Disregards Perceptiveness	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_tradition	Opposes Tradition	false
character_relationship_opinion_topics_like_is_title_opinion_topic_scarring	Is Scarred	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_cruelty	Opposes Cruelty	false
character_relationship_opinion_topics_agreement_description_opinion_topic_drunknenness	"Some people just need to take the edge off from time to time."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_patience	Resents Patience	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_superstition	Loathes Superstition	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_teamwork	Opposes Collaboration	false
character_relationship_opinion_topics_like_is_title_opinion_topic_refinement	Is Refined	false
character_relationship_opinion_topics_agreement_description_opinion_topic_discipline	"Discipline begets respect; without it, one cannot be expected to lead."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_heartbreak	Unsympathetic to Heartbreak	false
character_relationship_opinion_topics_like_is_description_opinion_topic_politics_party01	Governance is best dispensed by local state officials who know what is best for their people.	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_energy	"You waste your energy, acting left and right without ever stopping to think."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_discipline	Resents Discipline	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_politics_party03	"Loyalty is earned, this man is simply naive."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_education	Is Educated	false
character_relationship_opinion_topics_agreement_title_opinion_topic_vanity	Indulges Vanity	false
character_relationship_opinion_topics_like_is_description_opinion_topic_kindness	"I only treat others with the kindness that I myself would wish to be treated!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_attractiveness	"Your beauty only serves to hide the ugliness within."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_gluttony	Loathes Gluttony	false
character_relationship_opinion_topics_agreement_title_opinion_topic_loyalty_brotherhood	Focuses on Friendship	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_nature	"Give me a tea house and a palace over nature any day."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_order	Respects Lawfulness	false
character_relationship_opinion_topics_like_is_title_opinion_topic_patience	Is Patient	false
character_relationship_opinion_topics_agreement_title_opinion_topic_intelligence	Admires Intelligence	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_order	"Lack of order allows the industrious to climb."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_kindness	"Can one kill with kindness? I think not."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_criminal	"They would undermine everything that makes us great!"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_loyalty_brotherhood	"Is there anything better than having a good friend at your side?"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_education	Values Education	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_bravery	"What use is bravery when you're dead?"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_competative	Dislikes Competitiveness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_social	Values Sociability	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_refinement	"You put great stock in acting refined; perhaps you are not so worthy to begin with!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_caution	Is Cautious	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_order	Resents Lawfulness	false
character_relationship_opinion_topics_like_is_description_opinion_topic_war	"Let sound the drums of war, and we can meet upon the field of battle!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_drunknenness	Is a Drunk	false
character_relationship_opinion_topics_like_is_title_opinion_topic_attractiveness	Is Attractive	false
character_relationship_opinion_topics_like_is_description_opinion_topic_loyalty_duty	"It is my duty to serve, and my honour to serve with another bound by duty."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_trust	"Myself? I'd trust you to the end of the world."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_titles	"Do you know who I am?"	false
character_relationship_opinion_topics_like_is_description_opinion_topic_impetuousness	"Impulse to fight, impulse to win!"	false
character_relationship_opinion_topics_like_is_description_opinion_topic_discipline	"Discipline begets respect; without it, one cannot be expected to lead."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_intimidation	"To resort to intimidation is to admit having lost the argument."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_war	Opposes War	false
character_relationship_opinion_topics_like_is_description_opinion_topic_yellow_turbans	"For the Yellow Sky!"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_loyalty_family	"A man who doesn't cherish his family can never be a real man."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_nature	"Give me a tea house and a palace over nature any day."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_gluttony	"Scarcity and starvation abound; there is no place in this world for a glutton."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_patience	"Patience is just inaction by another name!"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_drunknenness	Accepts Drunkenness	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_ability	"You don't have to be the most capable person in order to make a big impact."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_culture	Supports Culture	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_refinement	Wary of Refinement	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_the_han	"This is a time of new emperors."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_yellow_turbans	Supports the Yellow Turbans	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_culture	"Such pursuits are a waste of time!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_social	Is Sociable	false
character_relationship_opinion_topics_like_is_description_opinion_topic_culture	"Let there be music, arts and culture!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_war	"Your warlike pursuits will have tragic ends."	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_culture	"Such pursuits are a waste of time!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_ability	Is Physically Able	false
character_relationship_opinion_topics_like_is_title_opinion_topic_war	Is a Warmonger	false
character_relationship_opinion_topics_like_is_description_opinion_topic_vanity	"Vainglory is glory, nonetheless. And I am the most glorious of all!"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_weakness	Unsympathetic to the Weak	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_order	Resents Lawfulness	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_competative	"Competitiveness is all-consuming; in the end, one can but lose."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_kindness	Values Kindness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_attractiveness	Admires Attractiveness	false
character_relationship_opinion_topics_like_is_title_opinion_topic_impetuousness	Is Impulsive	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_diplomacy	Disregards Diplomacy	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_war	"Warlike pursuits have tragic ends."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_dictatorship	Wary of Power	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_yellow_turbans	Opposes the Yellow Turbans	false
character_relationship_opinion_topics_like_is_description_opinion_topic_drunknenness	"We want the finest wines in the realm; we want them here, and we want them now!"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_scarring	Dislikes Scarring	false
character_relationship_opinion_topics_like_is_description_opinion_topic_nature	"From the clouded peaks of Mount Lu, to the flowing Yu River- There is true beauty in nature."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_careless	Dislikes Carelessness	false
character_relationship_opinion_topics_like_is_title_opinion_topic_weakness	Is Weak	false
character_relationship_opinion_topics_agreement_description_opinion_topic_debilitation	"It is our duty to care for those who have given their all for us."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_cruelty	"Will it hurt? Marvellous!"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_heartbreak	Sympathetic to Heartbreak	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_ambition	Wary of Ambition	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_refinement	"If one must be refined, perhaps one is not worthy to begin with!"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_careless	Dislikes Carelessness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_politics_party02	Likes Warlord Supporters	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_decisiveness	Resents Decisiveness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_caution	Resents Caution	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_loyalty_brotherhood	"Friends are just a weakness to be exploited."	false
character_relationship_opinion_topics_agreement_description_opinion_topic_intimidation	"What use is power if it cannot be used to intimidate the weak into compliance?"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_loyalty_family	"Love and respect must be earned, by family as much as the next person."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_madness	"The world itself is mad, and it takes madness to survive it."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_greed	"One is not greedy for exercising one's right to all the wonderful things."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_order	"You are as the embodiment of the law!"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_vanity	Loathes Vanity	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_kindness	Disregards Kindness	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_flexibility	"Flexibility is but a poor excuse for lack of preparation."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_the_han	Supports the Han Dynasty	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_sickness	"I would shake your hand, but I fear I might catch something."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_cruelty	Supports Cruelty	false
character_relationship_opinion_topics_agreement_title_opinion_topic_politics_party01	Likes Beauraucrat Supporters	false
character_relationship_opinion_topics_like_is_description_opinion_topic_ability	"There is benefit in possessing an impressive set of physical skills."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_the_han	Opposes the Han Dynasty	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_loyalty_family	Unconcerned by Family	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_politics_party02	"Only a brute, utterly lacking in finesse sees the sword as a right to rule. Such men are insufferable."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_tradition	Opposes Tradition	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_bravery	Disregards Bravery	false
character_relationship_opinion_topics_agreement_description_opinion_topic_culture	"Let there me music, arts and culture!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_drunknenness	"You do nothing but drown your dignity."	false
character_relationship_opinion_topics_agreement_description_opinion_topic_flexibility	"There is merit in being flexible, adaptable, ready for anything."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_war	Supports War	false
character_relationship_opinion_topics_agreement_title_opinion_topic_madness	Accepts Madness	false
character_relationship_opinion_topics_agreement_description_opinion_topic_social	"There are many opportunities to be found in social pursuits."	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_social	"The socially-obsessed do nothing but lose themselves amongst a sea of fools."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_impetuousness	Accepts Impulsiveness	false
character_relationship_opinion_topics_like_is_description_opinion_topic_trade	"By travel and trade, we can prosper."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_ambition	Admires Ambition	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_politics_party01	Loathes Beauraucrat Supporters	false
character_relationship_opinion_topics_like_is_description_opinion_topic_weakness	"Weak of body, perhaps, but no less strong of mind and spirit!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_teamwork	"Where an army cannot tread, one arrow can topple a nation."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_debilitation	Sympathetic to the Debilitated	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_trade	Opposes Trade	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_decisiveness	"Decisiveness? Pah! What if one is mistaken?"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_teamwork	Opposes Collaboration	false
character_relationship_opinion_topics_agreement_title_opinion_topic_caution	Respects Caution	false
character_relationship_opinion_topics_like_is_description_opinion_topic_bravery	"My brave deeds will be the stuff of legend!"	false
character_relationship_opinion_topics_agreement_description_opinion_topic_ambition	"Ambition affirms a clarity of purpose and the will to achieve it!"	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_discipline	"Discipline is for the weak; I will not be controlled!"	false
character_relationship_opinion_topics_like_is_description_opinion_topic_diplomacy	"We should always begin with talk. Another cup of tea?"	false
character_relationship_opinion_topics_agreement_title_opinion_topic_honour	Commends Honour	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_trust	Disregards Trustworthiness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_greed	Loathes Greed	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_competative	Dislikes Competitiveness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_decisiveness	Respects Decisiveness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_decisiveness	Resents Decisiveness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_social	Disregards Sociability	false
character_relationship_opinion_topics_like_is_title_opinion_topic_titles	Has a Title	false
character_relationship_opinion_topics_agreement_title_opinion_topic_nature	Values Nature	false
character_relationship_opinion_topics_agreement_description_opinion_topic_education	"Without education, how else to make sense of the wonders of the world?"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_honour	"Honour is hypocrisy; codifying one's hostility doesn't make it any less wrong!"	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_scarring	"Unsightly, and a sure sign that the enemy got the better of you!"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_perception	Disregards Perceptiveness	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_dictatorship	"You may be powerful, but not beyond the law of heaven."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_cruelty	Opposes Cruelty	false
character_relationship_opinion_topics_agreement_description_opinion_topic_teamwork	"Today, we fight together. Tonight, we shall feast together."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_energy	Is Zealous	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_intimidation	"To resort to intimidation is to admit having lost the argument."	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_strength	Disregards Physical Strength	false
character_relationship_opinion_topics_like_is_title_opinion_topic_careless	Is Careless	false
character_relationship_opinion_topics_agreement_description_opinion_topic_the_han	"For the emperor!"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_honour	Disregards Honour	false
character_relationship_opinion_topics_agreement_title_opinion_topic_trust	Commends Trustworthiness	false
character_relationship_opinion_topics_agreement_title_opinion_topic_scarring	Accepts Scarring	false
character_relationship_opinion_topics_agreement_description_opinion_topic_criminal	"Sometimes laws must be broken for the greater good."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_trade	Supports Trade	false
character_relationship_opinion_topics_agreement_description_opinion_topic_tradition	"Our traditions instil the hearts of our people and keep our culture alive."	false
character_relationship_opinion_topics_agreement_title_opinion_topic_loyalty_duty	Focuses on Duty	false
character_relationship_opinion_topics_like_is_title_opinion_topic_nature	Values Nature	false
character_relationship_opinion_topics_like_is_title_opinion_topic_superstition	Is Superstitious	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_drunknenness	Dislikes Drunkenness	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_drunknenness	Dislikes Drunkenness	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_loyalty_brotherhood	Unconcerned by Friendship	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_intelligence	Wary of Intelligence	false
character_relationship_opinion_topics_agreement_title_opinion_topic_charity	Values Charity	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_madness	Dislikes Madness	false
character_relationship_opinion_topics_like_is_description_opinion_topic_gluttony	"We'll have the lot. And don't skimp on the pork."	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_sickness	Unsympathetic to the Sick	false
character_relationship_opinion_topics_like_is_description_opinion_topic_attractiveness	"Hello, what have we here?"	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_criminal	Opposes Criminality	false
character_relationship_opinion_topics_like_is_title_opinion_topic_greed	Is Greedy	false
character_relationship_opinion_topics_like_is_title_opinion_topic_flexibility	Is Flexible	false
character_relationship_opinion_topics_like_is_title_opinion_topic_kindness	Is Kind	false
character_relationship_opinion_topics_agreement_description_opinion_topic_careless	"With all the world in turmoil, one can forgive the occasional careless mistake."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_debilitation	Is Debilitated	false
character_relationship_opinion_topics_agreement_description_opinion_topic_arrogance	"Arrogance is harmless, if sometimes tiresome."	false
character_relationship_opinion_topics_like_is_title_opinion_topic_teamwork	Supports Collaboration	false
character_relationship_opinion_topics_dislike_is_description_opinion_topic_scarring	"Unsightly, and a sure sign that the enemy got the better of you!"	false
character_relationship_opinion_topics_disagreement_title_opinion_topic_politics_party01	Loathes Beauraucrat Supporters	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_education	Disregards Education	false
character_relationship_opinion_topics_like_is_title_opinion_topic_intelligence	Is Intelligent	false
character_relationship_opinion_topics_dislike_is_title_opinion_topic_scarring	Dislikes Scarring	false
character_relationship_opinion_topics_like_is_title_opinion_topic_loyalty_brotherhood	Focuses on Friendship	false
character_relationship_opinion_topics_disagreement_description_opinion_topic_careless	"The carelessness of others will be the undoing of us all."	false
character_relationship_opinion_topics_like_is_description_opinion_topic_caution	"Such caution is preferable to rash bravery!"	false
character_relationship_opinion_topics_like_is_title_opinion_topic_perception	Is Perceptive	false
