key	text	tooltip
dilemmas_localised_title_3k_mtu_global_event_lady_trieu_rumor_dilemma	A Golden Star	true
dilemmas_localised_description_3k_mtu_global_event_lady_trieu_rumor_dilemma	On a late stroll through the courtyard, you saw a uniquely golden star - its twinkle pulsed as if it was the very heartbeat of the night sky. Later that evening as you slept, a prophet appeared in your dream and said that if you held a ceremony to heaven, you could alter history. The next day your thoughts are consumed by it. You thought it merely a dream, yet it was so vivid and lives on in your mind.	false
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_rumor	The Zhao Yu will appear in a country in the south.	false
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_historic	The Lady Trieu will appear according to the flow of history.	false
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST	Hold the Ceremony to Heaven	true
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND	Just a Dream	true
cdir_events_dilemma_choice_details_localised_choice_title_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST	You, along with a few attendants, climbed a mountain and held the ceremony. That night, the golden star seemed to shimmer even more brilliantly than before. A few weeks later, you receive a letter from an old friend informing you that a woman named Lady Trieu has joined forces with another faction and has been active near the Southern Coast.	true
cdir_events_dilemma_choice_details_localised_choice_title_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND	It was nothing more than a dream and you decide to let the memory fade away.	true
incidents_localised_title_3k_mtu_global_event_lady_trieu_rise_incident	The Return of the Trieu Dynasty	false
incidents_localised_description_3k_mtu_global_event_lady_trieu_rise_incident	Recently, there have been reports of a Wu army having been defeated. The rumor is that a Nam Viet woman named Lady Trieu led the forces against Wu. This news has spread like wildfire throughout China and become the topic of much deliberation between scholars and commonfolk alike. Time will tell whether you have gained a strong ally or perhaps a dangerous enemy.	false
		false
incidents_localised_title_hv_incident_chunyu_qiong	One’s Old Self	false
incidents_localised_description_hv_incident_chunyu_qiong	The drink has ruined many a good man, but Chunyu Qiong will not be amongst them. The former Colonel of the Emperor’s Army has sworn off alcohol and is a drunkard no more. With a clear mind and a wealth of experience, Chunyu Qiong is, once again, that mighty colonel that led the Imperial Army, equal to Cao Cao and Yuan Shao.	false
dilemmas_localised_title_hv_dilemma_guan_ping	Adoption Proposal to Guan Yu	false
dilemmas_localised_description_hv_dilemma_guan_ping	One day while Liu Bei and Guan Yu passed through Hebei, they stayed overnight at the home of a man named Guan Jing. Guan Jing treated Guan Yu and his party very kindly because they have same surname. Liu Bei suggested to adopt among his two sons, Guan Jing introduce second son named Ping...	false
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_guan_pingFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_guan_pingSECOND	Reject	false
cdir_events_dilemma_choice_details_localised_choice_title_mtu_dilemma_suggestion_of_rebel_sistersFIRST		false
cdir_events_dilemma_choice_details_localised_choice_title_mtu_dilemma_suggestion_of_rebel_sistersSECOND		false
